Dataset,Method,N_Features,Feature,MeanAbsSHAP,StdAbsSHAP
baseline_male,mRMR,40,tqwt_kurtosisValue_dec_28 (TQWT),0.0043260582010581985,0.003973580856769419
baseline_male,mRMR,40,tqwt_medianValue_dec_10 (TQWT),0.003976851851851853,0.004266669010008485
baseline_male,mRMR,40,tqwt_TKEO_std_dec_12 (TQWT),0.003866666666666668,0.0028819360776317637
baseline_male,mRMR,40,tqwt_meanValue_dec_7 (TQWT),0.003821256038647342,0.004847875253922877
baseline_male,mRMR,40,tqwt_meanValue_dec_11 (TQWT),0.0036280193236714977,0.005809203941246482
baseline_male,mRMR,40,std_MFCC_8th_coef (MFCC),0.003552380952380952,0.002129277279694154
baseline_male,mRMR,40,tqwt_TKEO_mean_dec_7 (TQWT),0.003483091787439613,0.0034758909291367425
baseline_male,mRMR,40,tqwt_TKEO_mean_dec_12 (TQWT),0.0034199999999999986,0.005012923238929497
baseline_male,mRMR,40,std_11th_delta (MFCC),0.003308333333333333,0.0029967639799181
baseline_male,mRMR,40,tqwt_energy_dec_15 (TQWT),0.0032554012345679013,0.0036850450817164644
baseline_male,mRMR,40,tqwt_minValue_dec_11 (TQWT),0.003235202492211838,0.004352279491611824
baseline_male,mRMR,40,tqwt_energy_dec_14 (TQWT),0.003135265700483092,0.0030548198499453236
baseline_male,mRMR,40,tqwt_entropy_shannon_dec_12 (TQWT),0.0030088888888888878,0.002548315897590782
baseline_male,mRMR,40,std_10th_delta (MFCC),0.002647798742138364,0.002517341267380782
baseline_male,mRMR,40,f2 (Formant Frequency),0.0020936507936507942,0.0021641903760344153
baseline_male,mRMR,40,tqwt_entropy_shannon_dec_7 (TQWT),0.0015772946859903389,0.0019615544452351234
baseline_female,mRMR,40,std_delta_delta_log_energy (MFCC),0.03417395264116576,0.023120081114185523
baseline_female,mRMR,40,std_delta_log_energy (MFCC),0.03198148148148148,0.022180388504949678
baseline_female,mRMR,40,tqwt_entropy_log_dec_12 (TQWT),0.023430555555555548,0.017810462345260174
baseline_female,mRMR,40,tqwt_energy_dec_25 (TQWT),0.021856995884773665,0.01538632784776941
baseline_female,mRMR,40,tqwt_entropy_log_dec_33 (TQWT),0.02141880341880342,0.015445331222031355
baseline_female,mRMR,40,std_7th_delta_delta (MFCC),0.021154371584699454,0.012269180951988081
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_18 (TQWT),0.020675213675213674,0.012437633665401598
baseline_female,mRMR,40,tqwt_meanValue_dec_36 (TQWT),0.019425213675213673,0.008408048068384976
baseline_female,mRMR,40,tqwt_energy_dec_26 (TQWT),0.01914583333333333,0.014960571702771215
baseline_female,mRMR,40,mean_MFCC_2nd_coef (MFCC),0.01881193078324226,0.01517176883541256
baseline_female,mRMR,40,tqwt_entropy_log_dec_26 (TQWT),0.018757683215130026,0.014265155172884968
baseline_female,mRMR,40,tqwt_entropy_log_dec_27 (TQWT),0.018600694444444447,0.012547533244587744
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_26 (TQWT),0.017926684881602914,0.014920622489155695
baseline_female,mRMR,40,std_6th_delta_delta (MFCC),0.017875683060109292,0.01374719943487829
baseline_female,mRMR,40,tqwt_entropy_log_dec_35 (TQWT),0.01753846153846154,0.014494262264207814
baseline_female,mRMR,40,std_9th_delta_delta (MFCC),0.01508606557377049,0.014831594997518712
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_20 (TQWT),0.014687499999999994,0.0073299980326322345
baseline_female,mRMR,40,std_6th_delta (MFCC),0.013913023679417123,0.008620818864511617
baseline_female,mRMR,40,tqwt_energy_dec_21 (TQWT),0.013886752136752141,0.009844735981418017
baseline_female,mRMR,40,DFA (Baseline),0.013554526748971193,0.009813281486279484
baseline_female,mRMR,40,tqwt_stdValue_dec_12 (TQWT),0.012886574074074075,0.009799769541835396
baseline_female,mRMR,40,tqwt_energy_dec_7 (TQWT),0.012729700854700854,0.008841684892479017
baseline_female,mRMR,40,tqwt_energy_dec_6 (TQWT),0.011938492063492064,0.010501761813111191
baseline_female,mRMR,40,locPctJitter (Baseline),0.01154594017094017,0.011750918117381949
baseline_female,mRMR,40,std_8th_delta_delta (MFCC),0.011064814814814814,0.009328657595823351
baseline_female,mRMR,40,tqwt_minValue_dec_12 (TQWT),0.011050546448087433,0.008474769322729885
baseline_female,mRMR,40,std_7th_delta (MFCC),0.010505919854280508,0.0067924690718610715
baseline_female,mRMR,40,tqwt_maxValue_dec_12 (TQWT),0.010219841269841268,0.008271040090253333
baseline_female,mRMR,40,std_11th_delta_delta (MFCC),0.009880952380952383,0.011374588776798474
baseline_female,mRMR,40,std_12th_delta (MFCC),0.009547008547008545,0.0069406834082160924
baseline_female,mRMR,40,tqwt_entropy_log_dec_34 (TQWT),0.009522633744855968,0.009054880335632782
baseline_female,mRMR,40,tqwt_energy_dec_12 (TQWT),0.009229745370370373,0.0109858413195104
baseline_female,mRMR,40,tqwt_TKEO_std_dec_12 (TQWT),0.008852564102564103,0.0051750024063424264
baseline_female,mRMR,40,tqwt_meanValue_dec_5 (TQWT),0.00884126984126984,0.005750671037143952
baseline_female,mRMR,40,tqwt_entropy_shannon_dec_11 (TQWT),0.008787735849056602,0.00781520262394924
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_36 (TQWT),0.008624316939890709,0.007826336955497035
baseline_female,mRMR,40,std_4th_delta (MFCC),0.008618945868945868,0.006606739022044271
baseline_female,mRMR,40,tqwt_TKEO_std_dec_11 (TQWT),0.008474842767295597,0.008384327439354978
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_27 (TQWT),0.008301001821493624,0.010456335341088361
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_34 (TQWT),0.008215277777777778,0.0075228891645632255
baseline_female,mRMR,40,tqwt_energy_dec_11 (TQWT),0.008101548269581057,0.00902944249057837
baseline_female,mRMR,40,tqwt_maxValue_dec_11 (TQWT),0.008057832422586519,0.006503183459359534
baseline_female,mRMR,40,std_9th_delta (MFCC),0.007782331511839708,0.006161337489808101
baseline_female,mRMR,40,tqwt_TKEO_std_dec_7 (TQWT),0.007673076923076923,0.0059248201431346195
baseline_female,mRMR,40,tqwt_stdValue_dec_11 (TQWT),0.007258652094717669,0.006519485567086733
baseline_female,mRMR,40,std_12th_delta_delta (MFCC),0.007245884773662553,0.0060383008220490555
baseline_female,mRMR,40,f1 (Formant Frequency),0.0069722222222222225,0.006354512305058965
baseline_female,mRMR,40,mean_delta_log_energy (MFCC),0.006724358974358974,0.005779674474365923
baseline_female,mRMR,40,std_10th_delta_delta (MFCC),0.006542245370370369,0.005294286657204215
baseline_female,mRMR,40,tqwt_stdValue_dec_6 (TQWT),0.0065380658436213985,0.005222723175472577
baseline_female,mRMR,40,tqwt_entropy_shannon_dec_34 (TQWT),0.006127314814814813,0.006447935745784824
baseline_female,mRMR,40,std_8th_delta (MFCC),0.006112477231329688,0.005600882654558535
baseline_female,mRMR,40,tqwt_meanValue_dec_11 (TQWT),0.006085470085470086,0.005839714727815744
baseline_female,mRMR,40,tqwt_TKEO_mean_dec_12 (TQWT),0.006074786324786325,0.004280366216404263
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_35 (TQWT),0.006000694444444444,0.006693920892988418
baseline_female,mRMR,40,tqwt_energy_dec_13 (TQWT),0.0058547453703703695,0.005030898012965289
baseline_female,mRMR,40,tqwt_stdValue_dec_7 (TQWT),0.0056410256410256415,0.004817677055388022
baseline_female,mRMR,40,tqwt_energy_dec_15 (TQWT),0.005540277777777778,0.005724050894200063
baseline_female,mRMR,40,tqwt_TKEO_mean_dec_7 (TQWT),0.005414529914529916,0.004938930338953253
baseline_female,mRMR,40,std_MFCC_6th_coef (MFCC),0.005356837606837608,0.003999482435958081
baseline_female,mRMR,40,tqwt_entropy_shannon_dec_35 (TQWT),0.0052499999999999995,0.005427123240416295
baseline_female,mRMR,40,tqwt_meanValue_dec_7 (TQWT),0.004878205128205128,0.00511926116073744
baseline_female,mRMR,40,std_MFCC_8th_coef (MFCC),0.004777777777777777,0.003284092566812277
baseline_female,mRMR,40,tqwt_TKEO_mean_dec_34 (TQWT),0.00470138888888889,0.00488411309018321
baseline_female,mRMR,40,std_5th_delta (MFCC),0.004690170940170941,0.0038184563904291495
baseline_female,mRMR,40,tqwt_TKEO_mean_dec_11 (TQWT),0.004634773662551441,0.004834548071477157
baseline_female,mRMR,40,tqwt_energy_dec_14 (TQWT),0.004581349206349206,0.004047285275856236
baseline_female,mRMR,40,std_11th_delta (MFCC),0.004324074074074074,0.005292691210236393
baseline_female,mRMR,40,tqwt_entropy_shannon_dec_12 (TQWT),0.004297008547008547,0.0035608144158884923
baseline_female,mRMR,40,tqwt_minValue_dec_11 (TQWT),0.004053819444444443,0.004076634372589924
baseline_female,mRMR,40,std_10th_delta (MFCC),0.003667245370370369,0.0034397220270934495
baseline_female,mRMR,40,tqwt_medianValue_dec_10 (TQWT),0.003636752136752137,0.003353375201960742
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_28 (TQWT),0.003630718954248365,0.003406393699437386
baseline_female,mRMR,40,tqwt_TKEO_std_dec_34 (TQWT),0.0034687499999999996,0.002585112919418912
baseline_female,mRMR,40,tqwt_stdValue_dec_34 (TQWT),0.003434027777777779,0.0021511280188192183
baseline_female,mRMR,40,f2 (Formant Frequency),0.0030173611111111113,0.0031258548870070238
baseline_female,mRMR,40,tqwt_kurtosisValue_dec_25 (TQWT),0.002508547008547009,0.0020093392041773427
baseline_female,mRMR,40,tqwt_entropy_shannon_dec_7 (TQWT),0.002256410256410256,0.0019602272425641993
baseline,mRMR,50,std_delta_delta_log_energy (MFCC),0.0273097442680776,0.0239087099438275
baseline,mRMR,50,tqwt_energy_dec_26 (TQWT),0.022216230936819174,0.01564013547564676
baseline,mRMR,50,std_delta_log_energy (MFCC),0.022017222222222223,0.02236091617014583
baseline,mRMR,50,app_entropy_shannon_10_coef (Wavelet),0.017490196078431372,0.009218954446521108
baseline,mRMR,50,tqwt_entropy_log_dec_12 (TQWT),0.016384531590413944,0.01488028839903177
baseline,mRMR,50,tqwt_meanValue_dec_36 (TQWT),0.01566013071895425,0.008903804511450246
baseline,mRMR,50,tqwt_entropy_log_dec_27 (TQWT),0.01505228758169935,0.015832634686666368
baseline,mRMR,50,std_6th_delta_delta (MFCC),0.014905864197530861,0.01256274879358422
baseline,mRMR,50,tqwt_kurtosisValue_dec_20 (TQWT),0.01484888888888889,0.011650017530471781
baseline,mRMR,50,tqwt_kurtosisValue_dec_18 (TQWT),0.014810457516339873,0.008742374681233895
baseline,mRMR,50,DFA (Baseline),0.01387291212781409,0.009979446112050719
baseline,mRMR,50,tqwt_entropy_log_dec_35 (TQWT),0.013335555555555555,0.012477242321056141
baseline,mRMR,50,std_7th_delta_delta (MFCC),0.012373236331569663,0.008062476027638417
baseline,mRMR,50,tqwt_entropy_log_dec_26 (TQWT),0.011816749585406301,0.01084108256332501
baseline,mRMR,50,mean_MFCC_2nd_coef (MFCC),0.011695326278659612,0.01206080017514193
baseline,mRMR,50,GNE_SNR_TKEO (Vocal Fold),0.011660997732426305,0.010812790761453963
baseline,mRMR,50,std_4th_delta_delta (MFCC),0.011618888888888889,0.011454581332695354
baseline,mRMR,50,tqwt_entropy_log_dec_33 (TQWT),0.011483703703703704,0.01058620736153985
baseline,mRMR,50,tqwt_energy_dec_6 (TQWT),0.011419389978213507,0.007526393728034817
baseline,mRMR,50,std_6th_delta (MFCC),0.011298721340388004,0.010101636546067858
baseline,mRMR,50,tqwt_TKEO_std_dec_12 (TQWT),0.011122112211221119,0.011361625464640805
baseline,mRMR,50,tqwt_energy_dec_25 (TQWT),0.010898692810457517,0.01022953872983649
baseline,mRMR,50,app_TKEO_std_8_coef (Wavelet),0.010895555555555558,0.010562843200354116
baseline,mRMR,50,tqwt_kurtosisValue_dec_26 (TQWT),0.01082958553791887,0.011505171466905089
baseline,mRMR,50,std_7th_delta (MFCC),0.010573412698412697,0.0062896200315169975
baseline,mRMR,50,tqwt_energy_dec_21 (TQWT),0.010504444444444443,0.006784829402232598
baseline,mRMR,50,std_9th_delta_delta (MFCC),0.00997663139329806,0.009624883316984573
baseline,mRMR,50,tqwt_stdValue_dec_12 (TQWT),0.009964521452145216,0.008544099235968909
baseline,mRMR,50,std_11th_delta_delta (MFCC),0.009611655773420479,0.008912638451721315
baseline,mRMR,50,tqwt_energy_dec_7 (TQWT),0.009512962962962964,0.0075226716547811805
baseline,mRMR,50,tqwt_meanValue_dec_5 (TQWT),0.009321111111111108,0.007007019803061816
baseline,mRMR,50,apq11Shimmer (Baseline),0.009307189542483657,0.005769358388593162
baseline,mRMR,50,IMF_SNR_SEO (Vocal Fold),0.009106753812636164,0.008273880341096817
baseline,mRMR,50,tqwt_TKEO_mean_dec_33 (TQWT),0.008863834422657951,0.009660509947820351
baseline,mRMR,50,std_8th_delta_delta (MFCC),0.008764301430143014,0.006442131460727178
baseline,mRMR,50,std_9th_delta (MFCC),0.008465828924162255,0.005948420746567933
baseline,mRMR,50,locPctJitter (Baseline),0.008292929292929293,0.007932337178251635
baseline,mRMR,50,app_TKEO_std_9_coef (Wavelet),0.00807843137254902,0.007344664760708716
baseline,mRMR,50,tqwt_maxValue_dec_6 (TQWT),0.007890000000000001,0.006481253584289292
baseline,mRMR,50,tqwt_maxValue_dec_12 (TQWT),0.007602819237147596,0.008122699314960116
baseline,mRMR,50,mean_delta_log_energy (MFCC),0.007538888888888889,0.004699644451093245
baseline,mRMR,50,tqwt_energy_dec_12 (TQWT),0.007510503040353786,0.009393453550545555
baseline,mRMR,50,tqwt_kurtosisValue_dec_36 (TQWT),0.007460537918871253,0.007458017444257863
baseline,mRMR,50,std_4th_delta (MFCC),0.007366296296296297,0.00623984152308539
baseline,mRMR,50,tqwt_kurtosisValue_dec_34 (TQWT),0.00682010582010582,0.007202917297176514
baseline,mRMR,50,tqwt_meanValue_dec_11 (TQWT),0.006663265306122449,0.009066439809388161
baseline,mRMR,50,tqwt_minValue_dec_12 (TQWT),0.006543650793650795,0.006765482184244175
baseline,mRMR,50,std_8th_delta (MFCC),0.006513668430335096,0.0067980132668417044
baseline,mRMR,50,tqwt_energy_dec_11 (TQWT),0.006465828924162256,0.008176239424667523
baseline,mRMR,50,tqwt_stdValue_dec_11 (TQWT),0.006220679012345679,0.006040230595413017
baseline,mRMR,50,tqwt_TKEO_mean_dec_12 (TQWT),0.0061819172113289755,0.00546507918077728
baseline,mRMR,50,tqwt_stdValue_dec_6 (TQWT),0.006135,0.004971510903283241
baseline,mRMR,50,f1 (Formant Frequency),0.006131808278867103,0.004546529008098454
baseline,mRMR,50,std_12th_delta (MFCC),0.006098039215686274,0.004818016012195647
baseline,mRMR,50,tqwt_TKEO_std_dec_11 (TQWT),0.0058488114980652295,0.006803627729613099
baseline,mRMR,50,tqwt_kurtosisValue_dec_35 (TQWT),0.005764074074074074,0.005471797227984297
baseline,mRMR,50,tqwt_entropy_shannon_dec_11 (TQWT),0.0056135986733001665,0.006039013014320916
baseline,mRMR,50,std_10th_delta_delta (MFCC),0.005611386138613863,0.005323296046016404
baseline,mRMR,50,tqwt_kurtosisValue_dec_27 (TQWT),0.0055564373897707235,0.006817853332834276
baseline,mRMR,50,tqwt_entropy_shannon_dec_17 (TQWT),0.005540305010893246,0.0045242615202944585
baseline,mRMR,50,tqwt_maxValue_dec_11 (TQWT),0.005393518518518518,0.006423015598949705
baseline,mRMR,50,tqwt_minValue_dec_11 (TQWT),0.005356869184455391,0.006772359327028279
baseline,mRMR,50,std_MFCC_8th_coef (MFCC),0.0053126361655773426,0.003160793275531082
baseline,mRMR,50,tqwt_entropy_log_dec_34 (TQWT),0.005135863586358635,0.006352631587561958
baseline,mRMR,50,tqwt_TKEO_mean_dec_23 (TQWT),0.005094771241830066,0.004203641413725833
baseline,mRMR,50,tqwt_TKEO_mean_dec_34 (TQWT),0.004987348734873487,0.005741273364184402
baseline,mRMR,50,ppq5Jitter (Baseline),0.004951111111111111,0.005279600219124152
baseline,mRMR,50,tqwt_energy_dec_13 (TQWT),0.00494973544973545,0.004838135081874521
baseline,mRMR,50,mean_2nd_delta (MFCC),0.004809368191721133,0.005257875543111218
baseline,mRMR,50,tqwt_kurtosisValue_dec_25 (TQWT),0.004792222222222223,0.0051419326780335565
baseline,mRMR,50,tqwt_TKEO_mean_dec_7 (TQWT),0.004520408163265306,0.004603820875222595
baseline,mRMR,50,std_5th_delta (MFCC),0.0044911111111111115,0.0032438656997633114
baseline,mRMR,50,tqwt_medianValue_dec_8 (TQWT),0.004466230936819172,0.005062885227460156
baseline,mRMR,50,GNE_NSR_SEO (Vocal Fold),0.004363834422657951,0.0046672711821998565
baseline,mRMR,50,tqwt_entropy_shannon_dec_35 (TQWT),0.004273355444997236,0.00516335633596497
baseline,mRMR,50,tqwt_TKEO_std_dec_34 (TQWT),0.004223311546840958,0.006949093387128351
baseline,mRMR,50,tqwt_energy_dec_15 (TQWT),0.004147707231040565,0.004574806304102885
baseline,mRMR,50,tqwt_TKEO_mean_dec_11 (TQWT),0.004141111111111111,0.0037546570446715505
baseline,mRMR,50,std_MFCC_6th_coef (MFCC),0.004113861386138613,0.003770474937030358
baseline,mRMR,50,tqwt_entropy_shannon_dec_7 (TQWT),0.003988888888888889,0.003377228631845968
baseline,mRMR,50,std_10th_delta (MFCC),0.00374647266313933,0.0037109143428979904
baseline,mRMR,50,std_11th_delta (MFCC),0.003574438970990695,0.003591156517781411
baseline,mRMR,50,VFER_mean (Vocal Fold),0.003531590413943354,0.00312213328358869
baseline,mRMR,50,tqwt_entropy_shannon_dec_18 (TQWT),0.0034901960784313713,0.0035497320596375214
baseline,mRMR,50,tqwt_entropy_shannon_dec_12 (TQWT),0.003446623093681917,0.002909179211100517
baseline,mRMR,50,tqwt_stdValue_dec_34 (TQWT),0.0033960396039603973,0.006502681770537076
baseline,mRMR,50,b4 (Bandwidth),0.003212418300653595,0.0031696220796755847
baseline,mRMR,50,tqwt_medianValue_dec_10 (TQWT),0.003188552188552189,0.003989874087185613
baseline,mRMR,50,std_12th_delta_delta (MFCC),0.0031465141612200434,0.0034106941820726084
baseline,mRMR,50,tqwt_meanValue_dec_7 (TQWT),0.003142857142857143,0.003482342936697523
baseline,mRMR,50,std_MFCC_7th_coef (MFCC),0.003132897603485839,0.002425374471985358
baseline,mRMR,50,tqwt_kurtosisValue_dec_28 (TQWT),0.0031228070175438596,0.0030094318669714594
baseline,mRMR,50,meanHarmToNoiseHarmonicity (Baseline),0.0030631808278867106,0.0024738402191340995
baseline,mRMR,50,tqwt_entropy_shannon_dec_34 (TQWT),0.002940851299060254,0.0033891237366446745
baseline,mRMR,50,tqwt_TKEO_std_dec_7 (TQWT),0.0028095238095238095,0.002669162644677969
baseline,mRMR,50,tqwt_stdValue_dec_7 (TQWT),0.0027664399092970525,0.003291730093831174
baseline,mRMR,50,std_5th_delta_delta (MFCC),0.002631111111111111,0.0025381934619353357
baseline,mRMR,50,tqwt_energy_dec_14 (TQWT),0.002273420479302832,0.002163595527447472
baseline,mRMR,50,f2 (Formant Frequency),0.002091503267973856,0.0021299127230415657
baseline,mRMR,50,GNE_SNR_SEO (Vocal Fold),0.0019477124183006542,0.0020425365662222555
baseline_male,mRMR,50,std_delta_delta_log_energy (MFCC),0.022859829059829063,0.022324746945110503
baseline_male,mRMR,50,tqwt_entropy_log_dec_12 (TQWT),0.014888888888888887,0.01457205913408971
baseline_male,mRMR,50,std_delta_log_energy (MFCC),0.014778985507246377,0.0196746567447185
baseline_male,mRMR,50,DFA (Baseline),0.01427309236947791,0.010714324972629943
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_20 (TQWT),0.013898467432950187,0.012572240994489876
baseline_male,mRMR,50,std_6th_delta_delta (MFCC),0.013377350427350424,0.010166233985187473
baseline_male,mRMR,50,tqwt_entropy_log_dec_27 (TQWT),0.012365079365079365,0.014180556826186056
baseline_male,mRMR,50,tqwt_entropy_log_dec_35 (TQWT),0.01195138888888889,0.01114021593997883
baseline_male,mRMR,50,std_4th_delta_delta (MFCC),0.011942129629629629,0.010391821439684654
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_18 (TQWT),0.01189111111111111,0.00936222576480995
baseline_male,mRMR,50,tqwt_meanValue_dec_5 (TQWT),0.010868357487922708,0.009107883916239342
baseline_male,mRMR,50,std_7th_delta_delta (MFCC),0.009722649572649573,0.007306247192074594
baseline_male,mRMR,50,std_6th_delta (MFCC),0.009714957264957264,0.009194167903314043
baseline_male,mRMR,50,tqwt_energy_dec_6 (TQWT),0.009659420289855074,0.0070050422305977635
baseline_male,mRMR,50,tqwt_meanValue_dec_36 (TQWT),0.00965111111111111,0.004920247843232986
baseline_male,mRMR,50,tqwt_entropy_log_dec_33 (TQWT),0.009572493224932248,0.007869675858140461
baseline_male,mRMR,50,tqwt_energy_dec_26 (TQWT),0.008873148148148147,0.012428646301155772
baseline_male,mRMR,50,tqwt_energy_dec_21 (TQWT),0.008627314814814813,0.008723113983598818
baseline_male,mRMR,50,tqwt_energy_dec_7 (TQWT),0.008534126984126984,0.007804259010133388
baseline_male,mRMR,50,tqwt_energy_dec_25 (TQWT),0.008509370816599734,0.008498162968599933
baseline_male,mRMR,50,tqwt_maxValue_dec_6 (TQWT),0.00829398148148148,0.006374126903638631
baseline_male,mRMR,50,std_7th_delta (MFCC),0.008275641025641026,0.006202927672731394
baseline_male,mRMR,50,std_9th_delta_delta (MFCC),0.008067948717948718,0.008149401932112532
baseline_male,mRMR,50,tqwt_entropy_log_dec_26 (TQWT),0.007916407061266876,0.008346095692025704
baseline_male,mRMR,50,std_8th_delta_delta (MFCC),0.0074973794549266235,0.005530235229945653
baseline_male,mRMR,50,mean_MFCC_2nd_coef (MFCC),0.007426068376068376,0.010239910839031453
baseline_male,mRMR,50,mean_delta_log_energy (MFCC),0.007069444444444443,0.0050943945690375345
baseline_male,mRMR,50,tqwt_stdValue_dec_12 (TQWT),0.0067730607966457,0.009863951032119195
baseline_male,mRMR,50,tqwt_TKEO_mean_dec_33 (TQWT),0.006740000000000001,0.008297546581928857
baseline_male,mRMR,50,tqwt_energy_dec_11 (TQWT),0.00668076923076923,0.009112660131431059
baseline_male,mRMR,50,tqwt_TKEO_std_dec_12 (TQWT),0.006587526205450733,0.009432185033488834
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_36 (TQWT),0.006567521367521367,0.005581649592925509
baseline_male,mRMR,50,std_4th_delta (MFCC),0.006351851851851851,0.005099416460172751
baseline_male,mRMR,50,std_9th_delta (MFCC),0.006306837606837605,0.0050292357466898375
baseline_male,mRMR,50,f1 (Formant Frequency),0.006257142857142856,0.003941887466807848
baseline_male,mRMR,50,tqwt_meanValue_dec_11 (TQWT),0.0062560386473429945,0.009295774380427797
baseline_male,mRMR,50,IMF_SNR_SEO (Vocal Fold),0.006132850241545894,0.005650537867722227
baseline_male,mRMR,50,std_11th_delta_delta (MFCC),0.006111111111111111,0.005609028812635994
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_35 (TQWT),0.006076190476190476,0.006174927807227405
baseline_male,mRMR,50,tqwt_entropy_shannon_dec_17 (TQWT),0.006053140096618358,0.005102342531476663
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_34 (TQWT),0.006006837606837608,0.007157425857158727
baseline_male,mRMR,50,tqwt_maxValue_dec_12 (TQWT),0.005928571428571429,0.007529049326642566
baseline_male,mRMR,50,std_MFCC_8th_coef (MFCC),0.005855555555555556,0.0036834599893140548
baseline_male,mRMR,50,apq11Shimmer (Baseline),0.005851111111111111,0.00489542083432519
baseline_male,mRMR,50,tqwt_energy_dec_12 (TQWT),0.005631216931216931,0.00858776527514253
baseline_male,mRMR,50,tqwt_stdValue_dec_6 (TQWT),0.005592995169082127,0.005537530218692142
baseline_male,mRMR,50,std_8th_delta (MFCC),0.005582051282051282,0.006462730567191396
baseline_male,mRMR,50,tqwt_TKEO_mean_dec_23 (TQWT),0.005466666666666666,0.003740051869692182
baseline_male,mRMR,50,tqwt_stdValue_dec_11 (TQWT),0.005347008547008548,0.005838853883990418
baseline_male,mRMR,50,locPctJitter (Baseline),0.005325059101654844,0.00530350012611972
baseline_male,mRMR,50,tqwt_entropy_shannon_dec_18 (TQWT),0.005277777777777778,0.003879890920316388
baseline_male,mRMR,50,tqwt_entropy_shannon_dec_11 (TQWT),0.005120467836257311,0.00598363624844914
baseline_male,mRMR,50,tqwt_minValue_dec_12 (TQWT),0.0048705128205128205,0.00607273814279551
baseline_male,mRMR,50,tqwt_TKEO_std_dec_34 (TQWT),0.004863492063492063,0.007904571764634362
baseline_male,mRMR,50,GNE_SNR_TKEO (Vocal Fold),0.004797101449275362,0.006145224351032599
baseline_male,mRMR,50,tqwt_maxValue_dec_11 (TQWT),0.004778632478632479,0.006696025701343924
baseline_male,mRMR,50,tqwt_minValue_dec_11 (TQWT),0.004774143302180686,0.007507736253189497
baseline_male,mRMR,50,mean_2nd_delta (MFCC),0.0047599999999999995,0.004601723139852707
baseline_male,mRMR,50,GNE_NSR_SEO (Vocal Fold),0.004639682539682539,0.005334891790005718
baseline_male,mRMR,50,tqwt_TKEO_mean_dec_34 (TQWT),0.004625235404896422,0.005450897985556269
baseline_male,mRMR,50,tqwt_entropy_log_dec_34 (TQWT),0.004609929078014184,0.005717552679750997
baseline_male,mRMR,50,tqwt_stdValue_dec_34 (TQWT),0.004532956685499061,0.00842056689463526
baseline_male,mRMR,50,std_10th_delta_delta (MFCC),0.004431865828092243,0.004006051059103603
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_25 (TQWT),0.004397619047619048,0.005567952428925598
baseline_male,mRMR,50,tqwt_entropy_shannon_dec_35 (TQWT),0.004371428571428571,0.005264059989259114
baseline_male,mRMR,50,tqwt_TKEO_std_dec_11 (TQWT),0.004351461988304093,0.007733364877140009
baseline_male,mRMR,50,std_MFCC_7th_coef (MFCC),0.004299516908212559,0.0034570875041798274
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_27 (TQWT),0.004294017094017093,0.005988744425984812
baseline_male,mRMR,50,std_5th_delta (MFCC),0.004203703703703704,0.0023991753640373874
baseline_male,mRMR,50,ppq5Jitter (Baseline),0.004155092592592593,0.0032844212335670607
baseline_male,mRMR,50,tqwt_energy_dec_13 (TQWT),0.004127350427350428,0.004743734855834044
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_26 (TQWT),0.004123931623931624,0.006767544186130035
baseline_male,mRMR,50,app_entropy_shannon_10_coef (Wavelet),0.004033333333333334,0.004930751698505241
baseline_male,mRMR,50,std_12th_delta (MFCC),0.004013333333333335,0.004285053288079588
baseline_male,mRMR,50,tqwt_TKEO_mean_dec_11 (TQWT),0.003954106280193237,0.004139486439027155
baseline_male,mRMR,50,tqwt_entropy_shannon_dec_7 (TQWT),0.003946360153256705,0.0038369124828030034
baseline_male,mRMR,50,std_MFCC_6th_coef (MFCC),0.003941043083900226,0.0030703820753603664
baseline_male,mRMR,50,tqwt_TKEO_mean_dec_7 (TQWT),0.0038792270531400968,0.004129331164287432
baseline_male,mRMR,50,b4 (Bandwidth),0.003727053140096618,0.004054063866710772
baseline_male,mRMR,50,app_TKEO_std_8_coef (Wavelet),0.0034745370370370377,0.002863845609705632
baseline_male,mRMR,50,tqwt_kurtosisValue_dec_28 (TQWT),0.0033888888888888888,0.003505986785166206
baseline_male,mRMR,50,tqwt_meanValue_dec_7 (TQWT),0.003166666666666667,0.003743512907536035
baseline_male,mRMR,50,tqwt_entropy_shannon_dec_34 (TQWT),0.002970899470899471,0.0036378840006584465
baseline_male,mRMR,50,std_12th_delta_delta (MFCC),0.0029386574074074076,0.0033106892011641104
