Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
female,Boruta,10,AdaBoost_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,10,SVM_RBF,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,Boruta,10,SVM_RBF_TUNED,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,20,RandomForest,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,20,RandomForest_TUNED,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,20,NeuralNetwork,1,0.40422604172722165,0.7333333333333334,0.6470588235294118,0.7777777777777778,0.7124183006535948,0.6923076923076923
female,Boruta,20,NeuralNetwork_TUNED,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,Boruta,20,NaiveBayes,1,0.1951075189460849,0.6875,0.6470588235294118,0.5555555555555556,0.6013071895424837,0.6153846153846154
female,Boruta,20,LogisticRegression,1,0.2556549962824568,0.7272727272727272,0.7058823529411765,0.5555555555555556,0.630718954248366,0.6538461538461539
female,Boruta,20,AdaBoost,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,Boruta,20,AdaBoost_TUNED,1,0.5880064914496507,0.8484848484848485,0.8235294117647058,0.7777777777777778,0.8006535947712419,0.8076923076923077
female,Boruta,20,SVM_RBF,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,20,SVM_RBF_TUNED,1,0.36900620230837305,0.8108108108108107,0.8823529411764706,0.4444444444444444,0.6633986928104575,0.7307692307692307
female,Boruta,30,RandomForest,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,30,RandomForest_TUNED,1,0.2993924754260479,0.7096774193548386,0.6470588235294118,0.6666666666666666,0.6568627450980392,0.6538461538461539
female,Boruta,30,NeuralNetwork,1,0.28741691319281637,0.7777777777777778,0.8235294117647058,0.4444444444444444,0.6339869281045751,0.6923076923076923
female,Boruta,30,NeuralNetwork_TUNED,1,0.3907518403363142,0.7999999999999999,0.8235294117647058,0.5555555555555556,0.6895424836601307,0.7307692307692307
female,Boruta,30,NaiveBayes,1,0.1951075189460849,0.6875,0.6470588235294118,0.5555555555555556,0.6013071895424837,0.6153846153846154
female,Boruta,30,LogisticRegression,1,0.2556549962824568,0.7272727272727272,0.7058823529411765,0.5555555555555556,0.630718954248366,0.6538461538461539
female,Boruta,30,AdaBoost,1,0.3202614379084967,0.7647058823529412,0.7647058823529411,0.5555555555555556,0.6601307189542484,0.6923076923076923
female,Boruta,30,AdaBoost_TUNED,1,0.3907518403363142,0.7999999999999999,0.8235294117647058,0.5555555555555556,0.6895424836601307,0.7307692307692307
female,Boruta,30,SVM_RBF,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,Boruta,30,SVM_RBF_TUNED,1,0.10515252921688405,0.7222222222222222,0.7647058823529411,0.3333333333333333,0.5490196078431372,0.6153846153846154
female,Boruta,40,RandomForest,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,40,RandomForest_TUNED,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,40,NeuralNetwork,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,40,NeuralNetwork_TUNED,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,40,NaiveBayes,1,0.2556549962824568,0.7272727272727272,0.7058823529411765,0.5555555555555556,0.630718954248366,0.6538461538461539
female,Boruta,40,LogisticRegression,1,0.2556549962824568,0.7272727272727272,0.7058823529411765,0.5555555555555556,0.630718954248366,0.6538461538461539
female,Boruta,40,AdaBoost,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,Boruta,40,AdaBoost_TUNED,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,40,SVM_RBF,1,0.6519456811446811,0.8888888888888888,0.9411764705882353,0.6666666666666666,0.803921568627451,0.8461538461538461
female,Boruta,40,SVM_RBF_TUNED,1,0.17712297710801908,0.7567567567567567,0.8235294117647058,0.3333333333333333,0.5784313725490196,0.6538461538461539
female,Boruta,50,RandomForest,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,50,RandomForest_TUNED,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,50,NeuralNetwork,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
female,Boruta,50,NeuralNetwork_TUNED,1,0.5659164584181102,0.8571428571428571,0.8823529411764706,0.6666666666666666,0.7745098039215685,0.8076923076923077
female,Boruta,50,NaiveBayes,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,50,LogisticRegression,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,50,AdaBoost,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,50,AdaBoost_TUNED,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,50,SVM_RBF,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
