Dataset,Method,N_Features,Feature,MeanAbsSHAP,StdAbsSHAP
baseline_female,Boruta,90,tqwt_entropy_log_dec_18 (TQWT),0.0020527777777777775,0.0022042901550286377
baseline_female,Boruta,90,tqwt_energy_dec_17 (TQWT),0.0019960317460317465,0.0018647322504264745
baseline_female,Boruta,90,tqwt_entropy_log_dec_6 (TQWT),0.00196957671957672,0.001964167993907151
baseline_female,Boruta,90,tqwt_kurtosisValue_dec_28 (TQWT),0.001897435897435897,0.0014624276524651185
baseline_female,Boruta,90,mean_MFCC_1st_coef (MFCC),0.0018824786324786325,0.0023324223599498583
baseline_female,Boruta,90,std_MFCC_7th_coef (MFCC),0.0018589743589743591,0.0017960749499631762
baseline_female,Boruta,90,tqwt_entropy_shannon_dec_13 (TQWT),0.001851851851851852,0.0015411715921801862
baseline_female,Boruta,90,tqwt_TKEO_std_dec_14 (TQWT),0.0018461538461538457,0.001625635458118037
baseline_female,Boruta,90,tqwt_stdValue_dec_16 (TQWT),0.0018333333333333337,0.001532932417522151
baseline_female,Boruta,90,tqwt_entropy_shannon_dec_8 (TQWT),0.0018234126984126987,0.001749038976987901
baseline_female,Boruta,90,tqwt_entropy_log_dec_5 (TQWT),0.0017158119658119658,0.0017459722716638927
baseline_female,Boruta,90,tqwt_stdValue_dec_36 (TQWT),0.0016837606837606833,0.0014674411924788168
baseline_female,Boruta,90,tqwt_TKEO_mean_dec_6 (TQWT),0.0016574074074074074,0.0017058468806569107
baseline_female,Boruta,90,tqwt_TKEO_mean_dec_35 (TQWT),0.0016495726495726498,0.0016142380883143001
baseline_female,Boruta,90,tqwt_entropy_log_dec_8 (TQWT),0.0015952380952380953,0.0017648368401867636
baseline_female,Boruta,90,Ed_1_coef (Wavelet),0.0015847222222222222,0.0017772250782524888
baseline_female,Boruta,90,tqwt_stdValue_dec_17 (TQWT),0.0015238095238095232,0.0012332255616494196
baseline_female,Boruta,90,tqwt_energy_dec_28 (TQWT),0.0015010683760683756,0.0015174607155546195
baseline_female,Boruta,90,tqwt_energy_dec_16 (TQWT),0.001392361111111111,0.0013762978329490672
baseline_female,Boruta,90,tqwt_TKEO_mean_dec_19 (TQWT),0.0013055555555555552,0.001516494172046487
baseline_female,Boruta,90,tqwt_kurtosisValue_dec_22 (TQWT),0.001224358974358974,0.001246590421504865
baseline_female,Boruta,90,tqwt_entropy_shannon_dec_10 (TQWT),0.0011923076923076924,0.0015128303899167904
baseline_female,Boruta,90,tqwt_entropy_log_dec_9 (TQWT),0.001063492063492064,0.0011844329304510186
baseline_female,Boruta,90,tqwt_energy_dec_15 (TQWT),0.0010416666666666664,0.001316157096833846
baseline_female,Boruta,90,det_TKEO_mean_1_coef (Wavelet),0.0010192307692307695,0.00102176204127853
baseline_female,Boruta,90,det_TKEO_std_1_coef (Wavelet),0.0009487179487179489,0.0011947177186894093
baseline,Boruta,100,std_delta_delta_log_energy (MFCC),0.01653174603174603,0.01469639092544748
baseline,Boruta,100,std_6th_delta_delta (MFCC),0.011820987654320988,0.00979873595610416
baseline,Boruta,100,std_delta_log_energy (MFCC),0.010841490299823633,0.01037879905382176
baseline,Boruta,100,std_7th_delta_delta (MFCC),0.010482142857142855,0.006577746732438577
baseline,Boruta,100,tqwt_entropy_log_dec_27 (TQWT),0.010054894179894181,0.010172805999426054
baseline,Boruta,100,tqwt_energy_dec_26 (TQWT),0.009722442680776013,0.008095703154528738
baseline,Boruta,100,tqwt_skewnessValue_dec_25 (TQWT),0.009275510204081633,0.01088170886960501
baseline,Boruta,100,std_9th_delta_delta (MFCC),0.008748236331569664,0.0065891378142772005
baseline,Boruta,100,std_6th_delta (MFCC),0.008572310405643737,0.006596774060327186
baseline,Boruta,100,std_7th_delta (MFCC),0.0075870811287477935,0.004839858645081832
baseline,Boruta,100,tqwt_kurtosisValue_dec_18 (TQWT),0.00733938393839384,0.00557187447674291
baseline,Boruta,100,mean_MFCC_2nd_coef (MFCC),0.007005511463844796,0.007924594434833957
baseline,Boruta,100,tqwt_entropy_log_dec_12 (TQWT),0.006871693121693118,0.006973865732267195
baseline,Boruta,100,tqwt_energy_dec_6 (TQWT),0.006770467836257309,0.007315926405462783
baseline,Boruta,100,mean_MFCC_5th_coef (MFCC),0.006615158204562176,0.006484659365401516
baseline,Boruta,100,std_9th_delta (MFCC),0.0065811287477954145,0.004754266383926429
baseline,Boruta,100,tqwt_TKEO_mean_dec_19 (TQWT),0.006416122004357299,0.00503271912218383
baseline,Boruta,100,tqwt_TKEO_std_dec_12 (TQWT),0.006309303350970015,0.006228070532708742
baseline,Boruta,100,tqwt_entropy_log_dec_33 (TQWT),0.006298280423280422,0.00647157581897285
baseline,Boruta,100,tqwt_energy_dec_25 (TQWT),0.006195555555555556,0.006578295185391232
baseline,Boruta,100,tqwt_TKEO_mean_dec_12 (TQWT),0.006133597883597885,0.006022090307679704
baseline,Boruta,100,app_LT_TKEO_mean_2_coef (Wavelet),0.006105442176870749,0.005570363578164586
baseline,Boruta,100,tqwt_kurtosisValue_dec_26 (TQWT),0.006104477611940296,0.006197995323541647
baseline,Boruta,100,tqwt_TKEO_mean_dec_26 (TQWT),0.005929824561403507,0.005337127530273561
baseline,Boruta,100,locAbsJitter (Baseline),0.005914040906578218,0.0061059331577880205
baseline,Boruta,100,tqwt_energy_dec_27 (TQWT),0.005906525573192239,0.006029740496767594
baseline,Boruta,100,tqwt_medianValue_dec_36 (TQWT),0.005887799564270151,0.004821677298700999
baseline,Boruta,100,tqwt_stdValue_dec_12 (TQWT),0.005675044091710757,0.006532344639416964
baseline,Boruta,100,b1 (Bandwidth),0.0056072984749455336,0.004397198284213879
baseline,Boruta,100,GNE_NSR_SEO (Vocal Fold),0.005532679738562091,0.004730301522522644
baseline,Boruta,100,mean_delta_log_energy (MFCC),0.005450980392156863,0.003260547569141783
baseline,Boruta,100,tqwt_entropy_log_dec_35 (TQWT),0.005375440917107581,0.006293013122036254
baseline,Boruta,100,DFA (Baseline),0.005336601307189544,0.004165231365084698
baseline,Boruta,100,tqwt_energy_dec_12 (TQWT),0.005318342151675486,0.007044758314206958
baseline,Boruta,100,rapJitter (Baseline),0.005297385620915032,0.0040727100073864285
baseline,Boruta,100,tqwt_kurtosisValue_dec_17 (TQWT),0.005297304730473048,0.003882589765048799
baseline,Boruta,100,std_8th_delta_delta (MFCC),0.005256613756613757,0.004619693461617991
baseline,Boruta,100,std_4th_delta_delta (MFCC),0.005224647266313933,0.005322351782755663
baseline,Boruta,100,tqwt_meanValue_dec_5 (TQWT),0.005218820861678004,0.004278579381346591
baseline,Boruta,100,tqwt_kurtosisValue_dec_23 (TQWT),0.005136165577342049,0.003178442894808977
baseline,Boruta,100,mean_2nd_delta (MFCC),0.005128888888888889,0.004337381806415698
baseline,Boruta,100,tqwt_entropy_log_dec_19 (TQWT),0.005010893246187361,0.004132742300105851
baseline,Boruta,100,tqwt_energy_dec_11 (TQWT),0.004977888336097291,0.005090158836470313
baseline,Boruta,100,tqwt_energy_dec_21 (TQWT),0.004973333333333333,0.004787313896905222
baseline,Boruta,100,tqwt_energy_dec_19 (TQWT),0.0048703703703703695,0.003886512431781373
baseline,Boruta,100,tqwt_stdValue_dec_27 (TQWT),0.004868888888888888,0.0048944104153119585
baseline,Boruta,100,tqwt_TKEO_std_dec_19 (TQWT),0.004848333333333333,0.00450933803409768
baseline,Boruta,100,tqwt_kurtosisValue_dec_20 (TQWT),0.00484126984126984,0.004034820323716497
baseline,Boruta,100,tqwt_entropy_log_dec_11 (TQWT),0.004822089947089946,0.004355950314979655
baseline,Boruta,100,tqwt_entropy_shannon_dec_26 (TQWT),0.004757080610021787,0.003580832814208599
baseline,Boruta,100,tqwt_entropy_shannon_dec_12 (TQWT),0.004748897707231039,0.0044800554128551
baseline,Boruta,100,std_10th_delta_delta (MFCC),0.004747134038800707,0.003741690703104387
baseline,Boruta,100,tqwt_TKEO_mean_dec_13 (TQWT),0.004595632946379214,0.0042429966726681085
baseline,Boruta,100,tqwt_entropy_shannon_dec_11 (TQWT),0.004567901234567902,0.004789169926427608
baseline,Boruta,100,RPDE (Baseline),0.0045192743764172335,0.004904045677359937
baseline,Boruta,100,std_11th_delta (MFCC),0.004515250544662309,0.0048865399858755605
baseline,Boruta,100,std_4th_delta (MFCC),0.004515201768933112,0.003852436771194883
baseline,Boruta,100,tqwt_entropy_log_dec_34 (TQWT),0.004479056437389771,0.005884556127325832
baseline,Boruta,100,tqwt_kurtosisValue_dec_34 (TQWT),0.0044733333333333335,0.004337118442818101
baseline,Boruta,100,ppq5Jitter (Baseline),0.00445929592959296,0.0039023436783587875
baseline,Boruta,100,tqwt_entropy_log_dec_26 (TQWT),0.004447181171319103,0.004458742376486762
baseline,Boruta,100,std_11th_delta_delta (MFCC),0.004409391534391534,0.004138876683742905
baseline,Boruta,100,tqwt_entropy_log_dec_1 (TQWT),0.004367102396514162,0.0034945843375044413
baseline,Boruta,100,tqwt_entropy_log_dec_32 (TQWT),0.004285714285714286,0.004002900394430533
baseline,Boruta,100,tqwt_stdValue_dec_11 (TQWT),0.0042579365079365075,0.004359824297729729
baseline,Boruta,100,tqwt_meanValue_dec_36 (TQWT),0.0042437810945273645,0.0035957985206482856
baseline,Boruta,100,tqwt_kurtosisValue_dec_35 (TQWT),0.004068432671081678,0.0036537687902840183
baseline,Boruta,100,tqwt_entropy_shannon_dec_19 (TQWT),0.004037037037037037,0.005395411137117497
baseline,Boruta,100,tqwt_minValue_dec_13 (TQWT),0.003984179543782193,0.003683263242988735
baseline,Boruta,100,app_LT_TKEO_std_2_coef (Wavelet),0.003977324263038548,0.0034661682693947313
baseline,Boruta,100,tqwt_skewnessValue_dec_26 (TQWT),0.003957516339869281,0.0034931286670285885
baseline,Boruta,100,GQ_std_cycle_open (Vocal Fold),0.003954895489548955,0.003350642264616712
baseline,Boruta,100,std_MFCC_6th_coef (MFCC),0.003911441144114412,0.003957944992513344
baseline,Boruta,100,det_LT_TKEO_std_4_coef (Wavelet),0.0038945578231292504,0.00269929254166992
baseline,Boruta,100,tqwt_maxValue_dec_13 (TQWT),0.003888888888888889,0.0038572009620604663
baseline,Boruta,100,std_Log_energy (MFCC),0.003881172839506171,0.0038465828846213704
baseline,Boruta,100,tqwt_maxValue_dec_12 (TQWT),0.003877865961199295,0.004027554223881669
baseline,Boruta,100,tqwt_stdValue_dec_19 (TQWT),0.003858387799564269,0.004464560384908399
baseline,Boruta,100,tqwt_entropy_log_dec_28 (TQWT),0.003846666666666666,0.0034592182653109026
baseline,Boruta,100,det_TKEO_mean_1_coef (Wavelet),0.003811111111111112,0.005057265897148562
baseline,Boruta,100,locPctJitter (Baseline),0.0037900000000000017,0.003316089211928704
baseline,Boruta,100,tqwt_stdValue_dec_26 (TQWT),0.00371677559912854,0.003590976597069319
baseline,Boruta,100,tqwt_kurtosisValue_dec_33 (TQWT),0.0036983333333333347,0.003664362430937941
baseline,Boruta,100,tqwt_minValue_dec_12 (TQWT),0.0036805555555555537,0.004573058923476325
baseline,Boruta,100,tqwt_entropy_log_dec_13 (TQWT),0.003670812603648424,0.0027833071966603916
baseline,Boruta,100,tqwt_TKEO_mean_dec_18 (TQWT),0.0035777777777777774,0.00415749176281711
baseline,Boruta,100,tqwt_kurtosisValue_dec_36 (TQWT),0.0035643274853801197,0.0027771972917017117
baseline,Boruta,100,tqwt_TKEO_std_dec_13 (TQWT),0.00356301824212272,0.0030804383991759015
baseline,Boruta,100,tqwt_stdValue_dec_13 (TQWT),0.0035610743193524664,0.0032629099347818115
baseline,Boruta,100,tqwt_energy_dec_13 (TQWT),0.0035040470934510686,0.0035528107069072185
baseline,Boruta,100,std_10th_delta (MFCC),0.003405643738977072,0.0030102944120883055
baseline,Boruta,100,tqwt_entropy_shannon_dec_13 (TQWT),0.003382634289919059,0.0034061042760264617
baseline,Boruta,100,tqwt_energy_dec_34 (TQWT),0.003361111111111111,0.003242177338626491
baseline,Boruta,100,tqwt_maxValue_dec_11 (TQWT),0.0033402432283029314,0.003810684472110424
baseline,Boruta,100,tqwt_minValue_dec_11 (TQWT),0.0033074074074074073,0.003920225847425442
baseline,Boruta,100,apq11Shimmer (Baseline),0.00329215035931454,0.0036572804861931675
baseline,Boruta,100,minIntensity (Intensity),0.0032744774477447753,0.002904972060820242
baseline,Boruta,100,std_5th_delta_delta (MFCC),0.0032302377003869545,0.0030030766797958346
baseline,Boruta,100,tqwt_entropy_shannon_dec_33 (TQWT),0.0032227777777777775,0.003374949201575765
baseline,Boruta,100,tqwt_kurtosisValue_dec_27 (TQWT),0.003207236842105264,0.0034988047868809023
baseline,Boruta,100,tqwt_TKEO_std_dec_6 (TQWT),0.0031907894736842115,0.0033164816463976724
baseline,Boruta,100,det_LT_entropy_shannon_3_coef (Wavelet),0.0031519274376417225,0.0025723862301515045
baseline,Boruta,100,std_8th_delta (MFCC),0.0031395502645502637,0.0031589774666576135
baseline,Boruta,100,std_12th_delta (MFCC),0.003129266521423384,0.0031226532839356224
baseline,Boruta,100,tqwt_energy_dec_7 (TQWT),0.003112222222222222,0.002605456377131361
baseline,Boruta,100,tqwt_entropy_shannon_dec_18 (TQWT),0.0030418041804180424,0.002092000454746821
baseline,Boruta,100,tqwt_skewnessValue_dec_23 (TQWT),0.003040305010893246,0.0021744988452500344
baseline,Boruta,100,tqwt_TKEO_std_dec_11 (TQWT),0.0030361552028218704,0.0035111219445929506
baseline,Boruta,100,tqwt_entropy_shannon_dec_35 (TQWT),0.003008888888888889,0.005109047925036689
baseline,Boruta,100,det_LT_TKEO_mean_1_coef (Wavelet),0.002995049504950495,0.0042771740087609615
baseline,Boruta,100,tqwt_TKEO_std_dec_7 (TQWT),0.0029895489548954902,0.0024234757652692005
baseline,Boruta,100,tqwt_TKEO_mean_dec_9 (TQWT),0.0029520697167755993,0.001852538285804305
baseline,Boruta,100,tqwt_TKEO_mean_dec_6 (TQWT),0.00293201754385965,0.002254640196638291
baseline,Boruta,100,Ed_4_coef (Wavelet),0.0028888888888888896,0.0023300966897234483
baseline,Boruta,100,tqwt_stdValue_dec_6 (TQWT),0.0028519736842105275,0.002385130166858629
baseline,Boruta,100,tqwt_energy_dec_35 (TQWT),0.0028322440087145966,0.003503000840341956
baseline,Boruta,100,tqwt_TKEO_mean_dec_11 (TQWT),0.0028227513227513227,0.0028397275749293786
baseline,Boruta,100,tqwt_meanValue_dec_11 (TQWT),0.002797222222222222,0.00405314606217967
baseline,Boruta,100,locDbShimmer (Baseline),0.0027952069716775593,0.002289412506360215
baseline,Boruta,100,std_5th_delta (MFCC),0.00277942794279428,0.002233687157533531
baseline,Boruta,100,std_MFCC_4th_coef (MFCC),0.0027332233223322337,0.002849981601931031
baseline,Boruta,100,std_12th_delta_delta (MFCC),0.0027185911401597677,0.0031577908322791017
baseline,Boruta,100,tqwt_entropy_shannon_dec_16 (TQWT),0.0027075163398692812,0.0023928136498180988
baseline,Boruta,100,app_det_TKEO_mean_3_coef (Wavelet),0.0026927437641723357,0.0023685133865367952
baseline,Boruta,100,tqwt_entropy_shannon_dec_6 (TQWT),0.00267986798679868,0.0027252818982174574
baseline,Boruta,100,tqwt_entropy_log_dec_16 (TQWT),0.0026770152505446623,0.001808596660876568
baseline,Boruta,100,tqwt_energy_dec_1 (TQWT),0.002630718954248366,0.0021605802820406283
baseline,Boruta,100,meanHarmToNoiseHarmonicity (Baseline),0.002622004357298476,0.0024394724390086157
baseline,Boruta,100,tqwt_stdValue_dec_33 (TQWT),0.002587222222222222,0.003529048598195148
baseline,Boruta,100,maxIntensity (Intensity),0.0025777777777777787,0.00253178726121167
baseline,Boruta,100,tqwt_entropy_shannon_dec_36 (TQWT),0.0025412541254125408,0.0028332430131618215
baseline,Boruta,100,tqwt_TKEO_mean_dec_7 (TQWT),0.002541111111111111,0.0021525470637238364
baseline,Boruta,100,tqwt_entropy_log_dec_17 (TQWT),0.00252323892519971,0.002501080264576617
baseline,Boruta,100,tqwt_entropy_log_dec_8 (TQWT),0.0025000000000000005,0.0035835373258948852
baseline,Boruta,100,GNE_std (Vocal Fold),0.0024727668845315903,0.002812322607553165
baseline,Boruta,100,tqwt_stdValue_dec_7 (TQWT),0.0024477447744774474,0.0023421705584944874
baseline,Boruta,100,std_MFCC_7th_coef (MFCC),0.002444444444444444,0.0017660172149162538
baseline,Boruta,100,tqwt_entropy_shannon_dec_5 (TQWT),0.00237641723356009,0.0028472053934118042
baseline,Boruta,100,det_TKEO_std_1_coef (Wavelet),0.0023751375137513755,0.0020671432124711314
baseline,Boruta,100,tqwt_stdValue_dec_14 (TQWT),0.00236,0.0019989818437477387
baseline,Boruta,100,tqwt_stdValue_dec_35 (TQWT),0.0023581481481481496,0.003350466588045947
baseline,Boruta,100,tqwt_maxValue_dec_7 (TQWT),0.0023544444444444446,0.002982192779782892
baseline,Boruta,100,tqwt_entropy_shannon_dec_34 (TQWT),0.002337037037037037,0.004154583651416324
baseline,Boruta,100,tqwt_TKEO_mean_dec_28 (TQWT),0.002311546840958606,0.002008451879232015
baseline,Boruta,100,tqwt_kurtosisValue_dec_16 (TQWT),0.002270787343635026,0.0023056219378535235
baseline,Boruta,100,tqwt_entropy_log_dec_18 (TQWT),0.00227046783625731,0.002606312460207536
baseline,Boruta,100,std_MFCC_8th_coef (MFCC),0.00216887417218543,0.0019931655677451923
baseline,Boruta,100,tqwt_stdValue_dec_8 (TQWT),0.0021644880174291944,0.0016828150722196671
baseline,Boruta,100,tqwt_TKEO_std_dec_18 (TQWT),0.0021344444444444445,0.0020212053191308948
baseline,Boruta,100,tqwt_entropy_shannon_dec_17 (TQWT),0.002126906318082789,0.0019474794547136816
baseline,Boruta,100,tqwt_entropy_shannon_dec_10 (TQWT),0.002115555555555556,0.002145521206566136
baseline,Boruta,100,tqwt_TKEO_mean_dec_16 (TQWT),0.0020991285403050117,0.001471020987047296
baseline,Boruta,100,tqwt_stdValue_dec_17 (TQWT),0.0020709064327485384,0.002301131336560381
baseline,Boruta,100,tqwt_energy_dec_10 (TQWT),0.002062222222222222,0.0024628141711385823
baseline,Boruta,100,meanIntensity (Intensity),0.0020277777777777772,0.002096511645601733
baseline,Boruta,100,tqwt_entropy_log_dec_9 (TQWT),0.0020239651416122007,0.0018948130041829935
baseline,Boruta,100,tqwt_stdValue_dec_16 (TQWT),0.0020141612200435728,0.0018169068439755109
baseline,Boruta,100,tqwt_stdValue_dec_28 (TQWT),0.0019978213507625274,0.0015276433002078074
baseline,Boruta,100,det_LT_TKEO_std_1_coef (Wavelet),0.0019577777777777775,0.0023872716691956705
baseline,Boruta,100,tqwt_energy_dec_28 (TQWT),0.0019088888888888888,0.001667289367136634
baseline,Boruta,100,tqwt_TKEO_mean_dec_36 (TQWT),0.0019004400440044008,0.002005026746966537
baseline,Boruta,100,tqwt_stdValue_dec_34 (TQWT),0.001899092970521542,0.0024735709420083585
baseline,Boruta,100,ddpJitter (Baseline),0.0018985185185185186,0.0020466769870239273
baseline,Boruta,100,tqwt_TKEO_mean_dec_5 (TQWT),0.0018660130718954246,0.0015325487627982075
baseline,Boruta,100,det_LT_entropy_shannon_4_coef (Wavelet),0.0017800453514739232,0.001472862896567229
baseline,Boruta,100,tqwt_kurtosisValue_dec_28 (TQWT),0.0017690631808278867,0.0013524025868604489
baseline,Boruta,100,tqwt_TKEO_std_dec_16 (TQWT),0.0017396514161220039,0.0014886056097286474
baseline,Boruta,100,tqwt_minValue_dec_7 (TQWT),0.001734444444444444,0.0017474917218464722
baseline,Boruta,100,tqwt_entropy_log_dec_6 (TQWT),0.0017332233223322337,0.0016484289091896586
baseline,Boruta,100,tqwt_energy_dec_17 (TQWT),0.0017331154684095856,0.0015797905735622586
baseline,Boruta,100,tqwt_TKEO_mean_dec_33 (TQWT),0.0017312925170068028,0.0018228685327857119
baseline,Boruta,100,Ed_1_coef (Wavelet),0.0017148148148148155,0.002294625975407728
baseline,Boruta,100,tqwt_energy_dec_16 (TQWT),0.0016797385620915034,0.0018197793842177521
baseline,Boruta,100,tqwt_maxValue_dec_17 (TQWT),0.0016564625850340132,0.0016136811025836502
baseline,Boruta,100,tqwt_TKEO_mean_dec_34 (TQWT),0.001639455782312925,0.0018593055298677247
baseline,Boruta,100,f1 (Formant Frequency),0.0016394335511982566,0.0015574356543291547
baseline,Boruta,100,mean_MFCC_1st_coef (MFCC),0.0016371882086167802,0.0013369956381682833
baseline,Boruta,100,tqwt_TKEO_mean_dec_14 (TQWT),0.0015634920634920635,0.0013236424844673732
baseline,Boruta,100,tqwt_stdValue_dec_36 (TQWT),0.0015555555555555557,0.0010963410549072394
baseline,Boruta,100,tqwt_TKEO_std_dec_5 (TQWT),0.00153921568627451,0.0013265679107157034
baseline,Boruta,100,tqwt_TKEO_mean_dec_17 (TQWT),0.001525054466230937,0.0014880545901700217
baseline,Boruta,100,tqwt_TKEO_std_dec_4 (TQWT),0.0014782135076252723,0.0016433336903554552
baseline,Boruta,100,tqwt_entropy_log_dec_5 (TQWT),0.001457777777777778,0.002170680043638825
baseline,Boruta,100,tqwt_TKEO_std_dec_14 (TQWT),0.001431972789115646,0.0017974651420402078
baseline,Boruta,100,Ed2_1_coef (Wavelet),0.0014305555555555556,0.0015540227424360375
baseline,Boruta,100,tqwt_kurtosisValue_dec_22 (TQWT),0.0014270152505446625,0.0014026434506387191
baseline,Boruta,100,tqwt_entropy_shannon_dec_8 (TQWT),0.0013474945533769062,0.0011203114960162215
baseline,Boruta,100,tqwt_TKEO_mean_dec_35 (TQWT),0.0013412698412698415,0.0012891263624195788
baseline,Boruta,100,tqwt_energy_dec_15 (TQWT),0.0013159041394335508,0.0011741868218067694
baseline,Boruta,100,tqwt_entropy_shannon_dec_7 (TQWT),0.0011155555555555558,0.001036245925298737
baseline,Boruta,100,f2 (Formant Frequency),0.0008747276688453161,0.0011381671049662924
baseline_male,Boruta,100,std_delta_delta_log_energy (MFCC),0.013164957264957262,0.013291074739687466
baseline_male,Boruta,100,tqwt_TKEO_mean_dec_19 (TQWT),0.011014492753623187,0.007886746303985384
baseline_male,Boruta,100,std_6th_delta_delta (MFCC),0.010145299145299146,0.008197781822090567
baseline_male,Boruta,100,tqwt_stdValue_dec_19 (TQWT),0.00995169082125604,0.0065557626604282665
baseline_male,Boruta,100,std_7th_delta_delta (MFCC),0.009647435897435898,0.006461660531081067
baseline_male,Boruta,100,std_delta_log_energy (MFCC),0.008905982905982907,0.009141091132305271
baseline_male,Boruta,100,std_6th_delta (MFCC),0.008891025641025641,0.0070067512900885455
baseline_male,Boruta,100,GNE_NSR_SEO (Vocal Fold),0.008384444444444443,0.007292627264053224
baseline_male,Boruta,100,tqwt_entropy_log_dec_19 (TQWT),0.008359903381642513,0.006842570465750638
baseline_male,Boruta,100,tqwt_kurtosisValue_dec_18 (TQWT),0.00795754716981132,0.006312506349398191
baseline_male,Boruta,100,tqwt_entropy_shannon_dec_19 (TQWT),0.007384057971014496,0.009406805714387002
baseline_male,Boruta,100,mean_MFCC_5th_coef (MFCC),0.007301097393689986,0.006727357266949532
baseline_male,Boruta,100,tqwt_energy_dec_26 (TQWT),0.006353846153846154,0.007355589097238638
baseline_male,Boruta,100,tqwt_TKEO_std_dec_19 (TQWT),0.0063236714975845425,0.006157594040020492
baseline_male,Boruta,100,std_9th_delta_delta (MFCC),0.006121367521367521,0.004916288598477336
baseline_male,Boruta,100,std_7th_delta (MFCC),0.006072222222222221,0.004450349458392961
baseline_male,Boruta,100,tqwt_kurtosisValue_dec_23 (TQWT),0.005909523809523809,0.0034325793119170207
baseline_male,Boruta,100,tqwt_medianValue_dec_36 (TQWT),0.005725694444444445,0.003998614209734492
baseline_male,Boruta,100,tqwt_meanValue_dec_5 (TQWT),0.005642512077294686,0.0059843392678292145
baseline_male,Boruta,100,b1 (Bandwidth),0.0055957854406130285,0.004268383278826989
baseline_male,Boruta,100,tqwt_energy_dec_6 (TQWT),0.005554878048780489,0.006463576031097935
baseline_male,Boruta,100,tqwt_entropy_log_dec_27 (TQWT),0.005443589743589744,0.008323401635568476
baseline_male,Boruta,100,tqwt_energy_dec_19 (TQWT),0.005404761904761904,0.0039055938093538346
baseline_male,Boruta,100,tqwt_TKEO_mean_dec_18 (TQWT),0.005277777777777778,0.00599973917012616
baseline_male,Boruta,100,std_4th_delta_delta (MFCC),0.0052217948717948725,0.004547084048956444
baseline_male,Boruta,100,std_8th_delta_delta (MFCC),0.005054273504273505,0.004013577032909202
baseline_male,Boruta,100,tqwt_entropy_log_dec_35 (TQWT),0.005020940170940172,0.005865158889788638
baseline_male,Boruta,100,tqwt_kurtosisValue_dec_17 (TQWT),0.00499266247379455,0.0036238947775221464
baseline_male,Boruta,100,std_4th_delta (MFCC),0.00497777777777778,0.002988124207700684
baseline_male,Boruta,100,tqwt_kurtosisValue_dec_34 (TQWT),0.004972993827160494,0.004695967381875785
baseline_male,Boruta,100,DFA (Baseline),0.004961847389558233,0.004154012394640153
baseline_male,Boruta,100,mean_MFCC_2nd_coef (MFCC),0.004902136752136753,0.008245468820047194
baseline_male,Boruta,100,tqwt_energy_dec_25 (TQWT),0.00489367816091954,0.0054657541541726475
baseline_male,Boruta,100,tqwt_entropy_log_dec_1 (TQWT),0.00476031746031746,0.003947703257510753
baseline_male,Boruta,100,mean_delta_log_energy (MFCC),0.004728888888888888,0.0029716848606322487
baseline_male,Boruta,100,tqwt_kurtosisValue_dec_20 (TQWT),0.004702136752136753,0.004967915739668542
baseline_male,Boruta,100,tqwt_skewnessValue_dec_25 (TQWT),0.00468840579710145,0.00616924383372597
baseline_male,Boruta,100,tqwt_entropy_log_dec_33 (TQWT),0.004673931623931625,0.005090780145128016
baseline_male,Boruta,100,tqwt_entropy_log_dec_11 (TQWT),0.004664102564102565,0.0043084771571424265
baseline_male,Boruta,100,std_9th_delta (MFCC),0.004652564102564102,0.003737649448504731
baseline_male,Boruta,100,tqwt_TKEO_std_dec_12 (TQWT),0.004408119658119658,0.005685816691640767
baseline_male,Boruta,100,tqwt_stdValue_dec_27 (TQWT),0.004374521072796935,0.005405882603700056
baseline_male,Boruta,100,tqwt_entropy_log_dec_12 (TQWT),0.004370512820512821,0.006589352418033072
baseline_male,Boruta,100,tqwt_TKEO_mean_dec_26 (TQWT),0.004353174603174603,0.003998733040988486
baseline_male,Boruta,100,mean_2nd_delta (MFCC),0.004231481481481482,0.004262471855496651
baseline_male,Boruta,100,tqwt_meanValue_dec_36 (TQWT),0.004196491228070176,0.003261489167363772
baseline_male,Boruta,100,tqwt_entropy_log_dec_8 (TQWT),0.004159420289855073,0.004613531070670249
baseline_male,Boruta,100,tqwt_entropy_log_dec_34 (TQWT),0.004130341880341881,0.005563956993063812
baseline_male,Boruta,100,tqwt_energy_dec_21 (TQWT),0.004037037037037037,0.00547195311652129
baseline_male,Boruta,100,tqwt_entropy_log_dec_13 (TQWT),0.004023280423280424,0.0033403039372954515
baseline_male,Boruta,100,tqwt_TKEO_mean_dec_12 (TQWT),0.0039991452991453,0.005721220276290903
baseline_male,Boruta,100,std_11th_delta_delta (MFCC),0.003991025641025641,0.0033236133908624366
baseline_male,Boruta,100,det_LT_TKEO_std_4_coef (Wavelet),0.003978260869565216,0.0027013542118732065
baseline_male,Boruta,100,std_Log_energy (MFCC),0.003947863247863248,0.0038744012621019157
baseline_male,Boruta,100,tqwt_TKEO_mean_dec_9 (TQWT),0.0039227053140096614,0.0020437573749432065
baseline_male,Boruta,100,tqwt_energy_dec_7 (TQWT),0.003921296296296295,0.003137806743538916
baseline_male,Boruta,100,tqwt_entropy_shannon_dec_11 (TQWT),0.003911965811965813,0.004275528949334835
baseline_male,Boruta,100,tqwt_energy_dec_11 (TQWT),0.0038883040935672524,0.0045992467711374295
